timestamp, gpu_0_utilization.gpu [% or MiB], gpu_0_utilization.memory [% or MiB], gpu_0_memory.total [% or MiB], gpu_0_memory.free [% or MiB], gpu_0_memory.used [% or MiB], gpu_1_utilization.gpu [% or MiB], gpu_1_utilization.memory [% or MiB], gpu_1_memory.total [% or MiB], gpu_1_memory.free [% or MiB], gpu_1_memory.used [% or MiB]
2025/03/16 22:29:53.940, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:29:54.986, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:29:56.171, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:29:57.219, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:29:58.266, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:29:59.449, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:00.504, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:01.686, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:02.730, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:03.772, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:04.963, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:06.007, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:07.195, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:08.241, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:09.284, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:10.472, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:11.523, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:12.701, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:13.745, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:14.788, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:15.980, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:17.027, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:18.212, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:19.257, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:20.300, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:21.499, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:22.542, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:23.735, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:24.779, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:25.828, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:27.374, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:28.444, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:29.500, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:30.745, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:31.823, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:32.991, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:34.040, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:35.085, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:36.301, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:37.343, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:38.546, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:39.593, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:40.640, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:41.837, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:42.884, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:44.092, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:45.136, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:46.182, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:47.398, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:48.443, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:49.639, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:50.687, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:51.730, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:52.947, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:53.991, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:55.191, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:56.232, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:57.337, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:58.493, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:30:59.536, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:00.752, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:02.211, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:03.255, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:04.407, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:05.455, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:06.497, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:07.711, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:08.754, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:09.954, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:10.998, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:12.047, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:13.259, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:14.302, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:15.518, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:16.566, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:17.612, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:18.818, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:19.861, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:21.058, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:22.103, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:23.149, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:24.356, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:25.401, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:26.598, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:27.645, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:28.781, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:30.039, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:31.087, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:32.191, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:33.235, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:34.337, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:35.599, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:36.642, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:37.842, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:38.887, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:39.933, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:41.155, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:42.195, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:43.377, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:44.427, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:45.476, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:46.678, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:47.719, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:48.920, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:49.966, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:51.017, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:52.212, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:53.255, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:54.457, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:55.502, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:56.547, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:57.764, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:58.807, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:31:59.989, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:01.058, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:02.137, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:03.308, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:04.351, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:05.548, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:06.594, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:07.641, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:08.846, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:09.891, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:11.073, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:12.124, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:13.170, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:14.385, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:15.429, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:16.627, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:17.668, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:18.715, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:19.912, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:20.956, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:22.152, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:23.195, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:24.240, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:25.461, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:26.505, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:27.635, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:28.679, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:29.761, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:31.023, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:32.072, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:33.298, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:34.343, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:35.389, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:36.591, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:37.632, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:38.840, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:39.890, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:40.937, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:42.132, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:43.175, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:44.393, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:45.438, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:46.483, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:47.690, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:48.733, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:49.935, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:50.978, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:52.024, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:53.214, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:54.258, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:55.456, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:56.505, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:57.603, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:58.774, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:32:59.819, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:01.007, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:02.063, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:03.117, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:04.322, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:05.362, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:06.563, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:07.609, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:08.654, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:09.871, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:10.916, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:12.118, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:13.167, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:14.210, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:15.419, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:16.462, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:17.667, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:18.713, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:19.759, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:20.938, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:21.980, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:23.187, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:24.234, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:25.281, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:26.484, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:27.528, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:28.663, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:29.707, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:30.810, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:32.141, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:33.185, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:34.327, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:35.373, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:36.415, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:37.634, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:38.680, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:39.883, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:40.930, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:41.974, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:43.190, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:44.232, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:45.437, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:46.484, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:47.529, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:48.748, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:49.790, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:50.990, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:52.035, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:53.080, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:54.292, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:55.335, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:56.541, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:57.584, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:58.717, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:33:59.978, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:01.022, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:02.141, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:03.193, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:04.275, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:05.540, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:06.587, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:07.788, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:08.832, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:09.879, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:11.095, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:12.144, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:13.349, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:14.398, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:15.444, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:16.658, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:17.703, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:18.904, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:19.950, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:20.993, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:22.193, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:23.234, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:24.439, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:25.484, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:26.738, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:28.108, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:29.157, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:30.201, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:31.430, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:32.477, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:33.674, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:34.725, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:35.769, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:36.971, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:38.019, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:39.216, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:40.260, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:41.302, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:42.530, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:43.572, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:44.778, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:45.821, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:46.869, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:48.077, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:49.121, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:50.326, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:51.369, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:52.413, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:53.644, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:54.685, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:55.894, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:56.966, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:58.011, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:34:59.199, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:00.246, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:01.452, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:02.516, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:03.572, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:04.808, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:05.852, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:07.050, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:08.095, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:09.140, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:10.361, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:11.406, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:12.631, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
