timestamp, gpu_0_utilization.gpu [% or MiB], gpu_0_utilization.memory [% or MiB], gpu_0_memory.total [% or MiB], gpu_0_memory.free [% or MiB], gpu_0_memory.used [% or MiB], gpu_1_utilization.gpu [% or MiB], gpu_1_utilization.memory [% or MiB], gpu_1_memory.total [% or MiB], gpu_1_memory.free [% or MiB], gpu_1_memory.used [% or MiB], gpu_2_utilization.gpu [% or MiB], gpu_2_utilization.memory [% or MiB], gpu_2_memory.total [% or MiB], gpu_2_memory.free [% or MiB], gpu_2_memory.used [% or MiB], gpu_3_utilization.gpu [% or MiB], gpu_3_utilization.memory [% or MiB], gpu_3_memory.total [% or MiB], gpu_3_memory.free [% or MiB], gpu_3_memory.used [% or MiB]
2025/03/16 13:58:46.794, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:47.857, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:48.911, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:49.974, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:51.033, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:52.089, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:53.149, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:54.211, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:55.263, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:56.322, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:57.382, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:58.438, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:58:59.495, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:59:00.554, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:59:01.615, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:59:02.675, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:59:03.735, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:59:04.791, 0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868,0, 0, 81920, 69169, 11868
2025/03/16 13:59:05.862, 0, 0, 81920, 68313, 12724,4, 0, 81920, 68313, 12724,0, 0, 81920, 68313, 12724,0, 0, 81920, 68313, 12724
2025/03/16 13:59:06.924, 97, 5, 81920, 66321, 14716,98, 5, 81920, 66321, 14716,98, 5, 81920, 66321, 14716,91, 4, 81920, 66321, 14716
2025/03/16 13:59:08.098, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,98, 5, 81920, 66321, 14716
2025/03/16 13:59:09.163, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:10.238, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:11.338, 96, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:12.413, 97, 5, 81920, 66321, 14716,96, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,96, 5, 81920, 66321, 14716
2025/03/16 13:59:13.491, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:14.565, 97, 5, 81920, 66321, 14716,92, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,96, 5, 81920, 66321, 14716
2025/03/16 13:59:15.634, 97, 5, 81920, 66321, 14716,95, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:16.714, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,96, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:17.789, 96, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:18.865, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:19.929, 97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,96, 5, 81920, 66321, 14716
2025/03/16 13:59:20.995, 96, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
2025/03/16 13:59:22.073, 96, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716,97, 5, 81920, 66321, 14716
